,id,caption,createTime,likeCount,shareCount,commentCount,viewCount
560,6808276450307804422,i’m going crazy,2020-03-25 22:29:49,2800000,9877,33900,16200000
561,6808273934694354182,these photos make me want to cry i miss the beach,2020-03-25 22:20:03,2400000,12800,20800,15400000
562,6808243349653343493,@anthonycerv,2020-03-25 20:21:22,1600000,13000,28200,12000000
563,6808239767189343494,idk what this is but IM BORED,2020-03-25 20:07:28,3600000,16500,31700,24000000
564,6808235324720876805,,2020-03-25 19:50:13,1600000,5603,26700,9200000
565,6808214573380816133,,2020-03-25 18:29:42,2800000,23200,52100,15200000
566,6808207739521748230,i love this dance omg i dont remember dc but tag them ❤️,2020-03-25 18:03:11,2500000,45100,30200,16800000
567,6807973334832139525,will u be my bae,2020-03-25 02:53:35,2200000,7621,100100,11400000
568,6807970520005463301,,2020-03-25 02:42:39,3900000,56800,28300,26600000
569,6807918789275995398,scary,2020-03-24 23:21:55,2400000,16300,24100,15000000
570,6807899479736372485,bored,2020-03-24 22:06:59,1400000,5581,19900,8900000
571,6807898127350205701,@noahschnapp HAHAHAH,2020-03-24 22:01:44,5300000,59600,49000,27800000
572,6807847173212982533,these are horrendous hahaha,2020-03-24 18:44:00,1900000,7833,26800,11800000
573,6807846378648145157,,2020-03-24 18:40:55,3100000,27300,39200,17700000
574,6807845331221466374,brotherly love,2020-03-24 18:36:51,3400000,13400,27300,17400000
575,6807567190779317510,#postyourdrafts,2020-03-24 00:37:32,2500000,12100,20400,14200000
576,6807488258126187781,@lilxxel 💘,2020-03-23 19:31:13,3000000,102000,54500,29900000
577,6807479513430248710,,2020-03-23 18:57:20,3200000,42800,29700,21700000
578,6807478863237483782,#greenscreen,2020-03-23 18:54:46,4800000,31000,50100,24300000
579,6807458796613422342,,2020-03-23 17:36:54,3300000,72000,48400,21900000
580,6807190859767958789,,2020-03-23 00:17:10,5300000,180300,44200,40000000
581,6807174947643936006,@anthonycerv,2020-03-22 23:15:25,2900000,30400,29800,19400000
582,6807171891749588229,@sherinicolee,2020-03-22 23:03:34,3600000,13100,16800,20700000
583,6807161861449059589,,2020-03-22 22:24:38,3300000,52500,42900,22100000
584,6807159895129935109,,2020-03-22 22:17:01,1900000,11900,26500,13300000
585,6807120874987064582,join the trend #postyourdrafts,2020-03-22 19:45:35,2700000,27900,47600,15700000
586,6806884919416032517,#postyourdrafts,2020-03-22 04:29:59,5100000,26300,41700,30800000
587,6806781635804073221,@zanehijazi @nataliemariduena @daviddobrik,2020-03-21 21:49:10,7300000,61600,53000,51200000
588,6806736044944362757,the cover omg,2020-03-21 18:52:15,4600000,29500,30800,31900000
589,6806734790989974790,i did this 150 times bc of my hair getting in my face,2020-03-21 18:47:23,5000000,31200,31100,30900000
590,6806730119437192453,,2020-03-21 18:29:15,2400000,12500,18900,17500000
591,6806729485119917317,,2020-03-21 18:26:48,4800000,112500,26300,38600000
592,6806726591503191301,,2020-03-21 18:15:34,2200000,8572,24300,13200000
593,6806424719433256198,@zanehijazi HAHAHA,2020-03-20 22:44:09,2800000,28400,27700,19000000
594,6806411135978310917,@nataliemariduena,2020-03-20 21:51:27,2900000,17400,23500,20800000
595,6806408557496454406,@zanehijazi,2020-03-20 21:41:26,3400000,69600,20700,31700000
596,6806406887312002310,@daviddobrik,2020-03-20 21:34:57,2700000,16100,25100,19200000
597,6806093161878916357,,2020-03-20 01:17:33,3000000,10600,25900,17500000
598,6806090365280587013,,2020-03-20 01:06:42,1800000,7201,15800,11300000
599,6806056877303123205,i used a love sac as a tripod,2020-03-19 22:56:45,1500000,17200,20000,10600000
600,6806052395299228934,pov: someone toxic wants to get back in ur life but u realize how much better life is without them,2020-03-19 22:39:21,2400000,17900,26000,14500000
601,6806047206152490246,,2020-03-19 22:19:13,2900000,13400,32700,17500000
602,6806041088512609541,@keke.janajah,2020-03-19 21:55:28,3200000,78500,23700,29100000
603,6806039386942180613,,2020-03-19 21:48:52,2200000,11000,27700,13400000
604,6806024065275448581,makeup by @patrickta,2020-03-19 20:49:25,6600000,27200,45300,33200000
605,6806013069421055237,,2020-03-19 20:06:44,2900000,15000,39700,18200000
606,6806009953019530502,@patrickta,2020-03-19 19:54:39,3500000,12000,27100,26000000
607,6805727986365648133,@jasonderulo,2020-03-19 01:40:29,4300000,27000,31100,24700000
608,6805722542888865029,@jasonderulo,2020-03-19 01:19:22,4000000,37200,24600,22800000
609,6805709604765338885,cherish these ❤️❤️❤️❤️❤️,2020-03-19 00:29:09,1300000,6183,17900,10500000
610,6805708915561565446,￼￼quarantine be like,2020-03-19 00:26:29,2500000,29800,18800,15000000
611,6805655115643636998,@wilkingsisters @allisonholkerboss,2020-03-18 20:57:42,2800000,18300,26300,18200000
612,6805652953203002629,@allisonholkerboss @wilkingsisters ❤️,2020-03-18 20:49:18,5400000,94300,30200,40200000
613,6805640090719620358,THANK YALL FOR 25 MILLION FOLLOWERS AND 1 BILLION LIKES!!!!!!!!❤️❤️❤️😭😭,2020-03-18 19:59:25,2800000,11600,32700,18100000
614,6805638358144961798,,2020-03-18 19:52:42,2300000,19900,33400,14300000
615,6805306603437329669,shoutout @madisonbeer <3,2020-03-17 22:25:18,2900000,28400,84700,18000000
616,6805286867144133893,@sherinicolee OK MAMA,2020-03-17 21:08:43,10100000,430200,69100,134000000
617,6805280195747106054,@sherinicolee,2020-03-17 20:42:49,4200000,44300,43400,28300000
618,6805255797115849989,,2020-03-17 19:08:10,3200000,54800,28600,22900000
619,6805247731762793734,my mom thinks i’m keeping this in my drafts,2020-03-17 18:36:50,13900000,889100,91000,179600000
620,6805243607868607750,THANK YALL FOR 24 MILLION😭😭❤️❤️❤️❤️,2020-03-17 18:20:50,3400000,12000,42800,21200000
621,6805238512644787462,updated makeup routine coming soon to a youtube near you,2020-03-17 18:01:04,1500000,5592,25400,11000000
622,6804951390381821190,,2020-03-16 23:26:54,2500000,31000,29500,14800000
623,6804927428599778565,,2020-03-16 21:53:54,2400000,20900,18100,15500000
624,6804896657675734277,omg,2020-03-16 19:54:30,3700000,36800,50500,20200000
625,6804878892977949957,IM SO BORED,2020-03-16 18:45:33,2700000,26700,32200,16400000
626,6804552091651034373,uber rides with a tiktoker,2020-03-15 21:37:24,2800000,13600,24800,16400000
627,6804526429095628038,i said my hair looks purple hahhah,2020-03-15 19:57:49,2800000,8143,22700,17000000
628,6804526030586481925,@sherinicolee,2020-03-15 19:56:16,2800000,8857,14800,17300000
629,6804505204768214277,,2020-03-15 18:35:27,4800000,28900,63900,27700000
630,6804209724674886917,lip gloss is popping 💘 #butterglosspop #ad @nyxcosmetics,2020-03-14 23:28:51,1700000,8691,21800,13200000
631,6804192203678797062,,2020-03-14 22:20:51,2000000,34300,30300,14700000
632,6804191309616712966,@daviddobrik,2020-03-14 22:17:23,5000000,35300,32600,28100000
633,6804175625079901445,,2020-03-14 21:16:31,2100000,37800,19100,14500000
634,6804171854887128326,@jasonnash @charleynash23,2020-03-14 21:01:53,2400000,6784,15700,15800000
635,6804145912886201605,#greenscreen,2020-03-14 19:21:13,6700000,27900,66000,36600000
636,6804116836918119686,THANK YALL FOR 23 MILLION ❤️❤️❤️❤️❤️❤️❤️,2020-03-14 17:28:23,2300000,11500,32200,15500000
637,6804115604094602501,,2020-03-14 17:23:36,4300000,39800,53400,28100000
638,6803892114842193157,,2020-03-14 02:56:26,2900000,12300,29700,16800000
639,6803872834050411782,,2020-03-14 01:41:33,4200000,28900,43900,22600000
640,6803871774644669701,moms reaction to hearing the song @sherinicolee,2020-03-14 01:37:26,15200000,248000,102700,112200000
641,6803858630136384774,#duet with @addisonre,2020-03-14 00:46:25,4100000,27800,38600,26100000
642,6803856174199442694,jeanpierresosa is one of the best,2020-03-14 00:36:54,2600000,19300,23300,17400000
643,6803769602338770182,,2020-03-13 19:00:57,3600000,13000,22900,22300000
644,6803395727490845957,,2020-03-12 18:50:07,2800000,41400,31700,19700000
645,6803393259214310661,,2020-03-12 18:40:32,1900000,8202,16700,13000000
646,6803058095695154438,i fell dc @charlidamelio <3,2020-03-11 20:59:56,2200000,28700,20800,15000000
647,6803055180930714886,what color should i get my nails done,2020-03-11 20:48:40,2400000,10100,102700,13800000
648,6803050209136921862,the sauce on my finger tells a story,2020-03-11 20:29:20,3400000,20800,24900,20200000
649,6803042506217999621,,2020-03-11 19:59:26,2800000,42100,22600,17600000
650,6803016264416627973,,2020-03-11 18:17:39,2500000,24200,23900,15900000
651,6802687306974153989,,2020-03-10 21:01:07,3500000,36000,25100,20800000
652,6802685168810331397,bahama mamas,2020-03-10 20:52:49,5100000,85700,36500,32500000
